Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
BevCo,1185732,4/14/2023,Northeast,Delaware,Wilmington,Sprite,$0.27 ,590,$159 ,$88 ,55%
BevCo,1185732,4/14/2023,Northeast,Delaware,Wilmington,Fanta,$0.32 ,440,$141 ,$72 ,51%
BevCo,1185732,4/14/2023,Northeast,Delaware,Wilmington,Powerade,$0.47 ,450,$212 ,$95 ,45%
BevCo,1185732,4/14/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.38 ,780,$296 ,$160 ,54%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.51 ,"1,600",$816 ,$392 ,48%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.47 ,690,$324 ,$146 ,45%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Sprite,$0.41 ,810,$332 ,$173 ,52%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Fanta,$0.41 ,650,$267 ,$139 ,52%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Powerade,$0.50 ,740,$370 ,$155 ,42%
BevCo,1185732,5/13/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.54 ,"1,040",$562 ,$309 ,55%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.51 ,"1,890",$964 ,$443 ,46%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.48 ,"1,200",$576 ,$259 ,45%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Sprite,$0.43 ,850,$366 ,$194 ,53%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Fanta,$0.41 ,750,$308 ,$169 ,55%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Powerade,$0.50 ,750,$375 ,$150 ,40%
BevCo,1185732,6/15/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.56 ,"1,350",$756 ,$401 ,53%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.53 ,"1,820",$965 ,$482 ,50%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.47 ,"1,190",$559 ,$252 ,45%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Sprite,$0.41 ,"1,020",$418 ,$226 ,54%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Fanta,$0.43 ,900,$387 ,$205 ,53%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Powerade,$0.51 ,940,$479 ,$197 ,41%
BevCo,1185732,7/13/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.55 ,"1,450",$798 ,$399 ,50%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.50 ,"1,630",$815 ,$399 ,49%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.47 ,"1,280",$602 ,$277 ,46%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Sprite,$0.42 ,"1,050",$441 ,$221 ,50%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Fanta,$0.41 ,630,$258 ,$129 ,50%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Powerade,$0.50 ,630,$315 ,$142 ,45%
BevCo,1185732,8/14/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.59 ,"1,200",$708 ,$368 ,52%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.50 ,"1,420",$710 ,$348 ,49%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.47 ,850,$400 ,$180 ,45%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Sprite,$0.43 ,610,$262 ,$134 ,51%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Fanta,$0.41 ,600,$246 ,$125 ,51%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Powerade,$0.50 ,600,$300 ,$132 ,44%
BevCo,1185732,9/13/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.58 ,840,$487 ,$263 ,54%
BevCo,1185732,10/15/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.56 ,"1,280",$717 ,$323 ,45%
BevCo,1185732,10/15/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.51 ,900,$459 ,$211 ,46%
BevCo,1185732,10/15/2023,Northeast,Delaware,Wilmington,Sprite,$0.50 ,520,$260 ,$143 ,55%
BevCo,1185732,10/15/2023,Northeast,Delaware,Wilmington,Fanta,$0.52 ,440,$229 ,$114 ,50%
BevCo,1185732,10/15/2023,Northeast,Delaware,Wilmington,Powerade,$0.62 ,490,$304 ,$122 ,40%
Target,1185732,10/15/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.63 ,780,$491 ,$270 ,55%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.60 ,"1,350",$810 ,$381 ,47%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.53 ,850,$451 ,$207 ,46%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Sprite,$0.52 ,860,$447 ,$228 ,51%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Fanta,$0.51 ,840,$428 ,$227 ,53%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Powerade,$0.60 ,720,$432 ,$173 ,40%
Target,1185732,11/14/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.64 ,980,$627 ,$345 ,55%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.62 ,"1,680","$1,042 ",$490 ,47%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.50 ,"1,000",$500 ,$240 ,48%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Sprite,$0.50 ,"1,090",$545 ,$294 ,54%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Fanta,$0.53 ,980,$519 ,$280 ,54%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Powerade,$0.61 ,910,$555 ,$222 ,40%
Target,1185732,12/13/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.65 ,"1,230",$800 ,$400 ,50%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.32 ,"1,380",$442 ,$221 ,50%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.33 ,770,$254 ,$119 ,47%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Sprite,$0.24 ,720,$173 ,$88 ,51%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Fanta,$0.27 ,380,$103 ,$51 ,50%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Powerade,$0.41 ,470,$193 ,$77 ,40%
Target,1185732,1/10/2023,Northeast,Delaware,Wilmington,Dasani Water,$0.33 ,690,$228 ,$125 ,55%
Target,1185732,2/8/2023,Northeast,Delaware,Wilmington,Coca-Cola,$0.34 ,"1,470",$500 ,$240 ,48%
Target,1185732,2/8/2023,Northeast,Delaware,Wilmington,Diet Coke,$0.32 ,530,$170 ,$85 ,50%
Target,1185732,2/8/2023,Northeast,Delaware,Wilmington,Sprite,$0.24 ,630,$151 ,$77 ,51%
Target,1185732,2/8/2023,Northeast,New Jersey,Newark,Fanta,$0.29 ,300,$87 ,$46 ,53%
Target,1185732,2/8/2023,Northeast,New Jersey,Newark,Powerade,$0.41 ,470,$193 ,$77 ,40%
Target,1185732,2/8/2023,Northeast,New Jersey,Newark,Dasani Water,$0.32 ,740,$237 ,$126 ,53%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.32 ,"1,440",$461 ,$212 ,46%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Diet Coke,$0.32 ,580,$186 ,$91 ,49%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Sprite,$0.24 ,590,$142 ,$75 ,53%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Fanta,$0.27 ,220,$59 ,$31 ,52%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Powerade,$0.43 ,340,$146 ,$66 ,45%
Target,1185732,3/6/2023,Northeast,New Jersey,Newark,Dasani Water,$0.32 ,610,$195 ,$98 ,50%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.34 ,"1,330",$452 ,$226 ,50%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Diet Coke,$0.33 ,510,$168 ,$77 ,46%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Sprite,$0.24 ,510,$122 ,$61 ,50%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Fanta,$0.27 ,270,$73 ,$37 ,51%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Powerade,$0.44 ,270,$119 ,$52 ,44%
Target,1185732,4/7/2023,Northeast,New Jersey,Newark,Dasani Water,$0.33 ,680,$224 ,$121 ,54%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.48 ,"1,300",$624 ,$293 ,47%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Diet Coke,$0.41 ,680,$279 ,$139 ,50%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Sprite,$0.38 ,750,$285 ,$143 ,50%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Fanta,$0.38 ,560,$213 ,$106 ,50%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Powerade,$0.47 ,680,$320 ,$131 ,41%
Target,1185732,5/6/2023,Northeast,New Jersey,Newark,Dasani Water,$0.51 ,"1,020",$520 ,$271 ,52%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.45 ,"1,560",$702 ,$323 ,46%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Diet Coke,$0.44 ,"1,050",$462 ,$213 ,46%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Sprite,$0.38 ,690,$262 ,$139 ,53%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Fanta,$0.39 ,650,$254 ,$137 ,54%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Powerade,$0.46 ,650,$299 ,$135 ,45%
Target,1185732,6/8/2023,Northeast,New Jersey,Newark,Dasani Water,$0.50 ,"1,200",$600 ,$300 ,50%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.47 ,"1,880",$884 ,$415 ,47%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Diet Coke,$0.42 ,980,$412 ,$206 ,50%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Sprite,$0.37 ,810,$300 ,$156 ,52%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Fanta,$0.36 ,630,$227 ,$122 ,54%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Powerade,$0.48 ,740,$355 ,$153 ,43%
Target,1185732,7/6/2023,Northeast,New Jersey,Newark,Dasani Water,$0.54 ,"1,310",$707 ,$375 ,53%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.47 ,"1,800",$846 ,$406 ,48%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Diet Coke,$0.42 ,"1,010",$424 ,$199 ,47%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Sprite,$0.37 ,750,$278 ,$150 ,54%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Fanta,$0.36 ,520,$187 ,$95 ,51%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Powerade,$0.46 ,460,$212 ,$91 ,43%
Target,1185732,8/7/2023,Northeast,New Jersey,Newark,Dasani Water,$0.52 ,"1,050",$546 ,$289 ,53%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.46 ,"1,240",$570 ,$279 ,49%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Diet Coke,$0.41 ,720,$295 ,$148 ,50%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Sprite,$0.39 ,510,$199 ,$105 ,53%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Fanta,$0.37 ,380,$141 ,$75 ,53%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Powerade,$0.47 ,410,$193 ,$79 ,41%
Target,1185732,9/6/2023,Northeast,New Jersey,Newark,Dasani Water,$0.50 ,730,$365 ,$193 ,53%
Target,1185732,10/8/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.53 ,"1,190",$631 ,$290 ,46%
Target,1185732,10/8/2023,Northeast,New Jersey,Newark,Diet Coke,$0.48 ,630,$302 ,$151 ,50%
Target,1185732,10/8/2023,Northeast,New Jersey,Newark,Sprite,$0.46 ,420,$193 ,$97 ,50%
Target,1185732,10/8/2023,Northeast,New Jersey,Newark,Fanta,$0.48 ,310,$149 ,$77 ,52%
Target,1185732,10/8/2023,Northeast,New Jersey,Newark,Powerade,$0.58 ,380,$220 ,$90 ,41%
FizzyCo,1185732,10/8/2023,Northeast,New Jersey,Newark,Dasani Water,$0.62 ,680,$422 ,$223 ,53%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.59 ,"1,080",$637 ,$306 ,48%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Diet Coke,$0.46 ,800,$368 ,$180 ,49%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Sprite,$0.48 ,680,$326 ,$166 ,51%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Fanta,$0.49 ,650,$319 ,$175 ,55%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Powerade,$0.55 ,590,$325 ,$143 ,44%
FizzyCo,1185732,11/7/2023,Northeast,New Jersey,Newark,Dasani Water,$0.59 ,910,$537 ,$285 ,53%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.55 ,"1,490",$820 ,$393 ,48%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Diet Coke,$0.49 ,"1,050",$515 ,$247 ,48%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Sprite,$0.49 ,910,$446 ,$223 ,50%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Fanta,$0.47 ,830,$390 ,$199 ,51%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Powerade,$0.55 ,830,$457 ,$205 ,45%
FizzyCo,1185732,12/6/2023,Northeast,New Jersey,Newark,Dasani Water,$0.59 ,"1,010",$596 ,$322 ,54%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.38 ,"1,250",$475 ,$242 ,51%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Diet Coke,$0.37 ,870,$322 ,$167 ,52%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Sprite,$0.28 ,900,$252 ,$101 ,40%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Fanta,$0.33 ,420,$139 ,$61 ,44%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Powerade,$0.49 ,600,$294 ,$121 ,41%
FizzyCo,1185732,1/7/2023,Northeast,New Jersey,Newark,Dasani Water,$0.37 ,810,$300 ,$150 ,50%
FizzyCo,1185732,2/5/2023,Northeast,New Jersey,Newark,Coca-Cola,$0.39 ,"1,490",$581 ,$291 ,50%
FizzyCo,1185732,2/5/2023,Northeast,New Jersey,Newark,Diet Coke,$0.37 ,540,$200 ,$100 ,50%
FizzyCo,1185732,2/5/2023,Northeast,New Jersey,Newark,Sprite,$0.29 ,650,$189 ,$85 ,45%
FizzyCo,1185732,2/5/2023,Northeast,Connecticut,Hartford,Fanta,$0.32 ,340,$109 ,$48 ,44%
FizzyCo,1185732,2/5/2023,Northeast,Connecticut,Hartford,Powerade,$0.49 ,600,$294 ,$129 ,44%
FizzyCo,1185732,2/5/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.39 ,840,$328 ,$147 ,45%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.39 ,"1,300",$507 ,$254 ,50%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.38 ,560,$213 ,$115 ,54%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Sprite,$0.29 ,680,$197 ,$89 ,45%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Fanta,$0.32 ,300,$96 ,$40 ,42%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Powerade,$0.48 ,390,$187 ,$75 ,40%
FizzyCo,1185732,3/3/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.38 ,730,$277 ,$136 ,49%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.36 ,"1,500",$540 ,$270 ,50%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.38 ,580,$220 ,$121 ,55%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Sprite,$0.29 ,560,$162 ,$70 ,43%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Fanta,$0.32 ,380,$122 ,$55 ,45%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Powerade,$0.46 ,350,$161 ,$72 ,45%
FizzyCo,1185732,4/4/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.36 ,690,$248 ,$124 ,50%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.54 ,"1,420",$767 ,$391 ,51%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.48 ,730,$350 ,$186 ,53%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Sprite,$0.43 ,740,$318 ,$127 ,40%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Fanta,$0.44 ,630,$277 ,$114 ,41%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Powerade,$0.50 ,700,$350 ,$154 ,44%
FizzyCo,1185732,5/3/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.55 ,"1,130",$622 ,$305 ,49%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.50 ,"1,750",$875 ,$481 ,55%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.48 ,940,$451 ,$226 ,50%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Sprite,$0.42 ,870,$365 ,$164 ,45%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Fanta,$0.42 ,800,$336 ,$141 ,42%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Powerade,$0.53 ,740,$392 ,$173 ,44%
FizzyCo,1185732,6/5/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.56 ,"1,230",$689 ,$338 ,49%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.54 ,"1,890","$1,021 ",$551 ,54%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.48 ,"1,120",$538 ,$285 ,53%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Sprite,$0.44 ,810,$356 ,$157 ,44%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Fanta,$0.42 ,800,$336 ,$148 ,44%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Powerade,$0.53 ,810,$429 ,$189 ,44%
FizzyCo,1185732,7/3/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.56 ,"1,430",$801 ,$384 ,48%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.51 ,"1,630",$831 ,$457 ,55%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.48 ,"1,080",$518 ,$285 ,55%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Sprite,$0.41 ,850,$349 ,$146 ,42%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Fanta,$0.41 ,680,$279 ,$114 ,41%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Powerade,$0.51 ,520,$265 ,$117 ,44%
FizzyCo,1185732,8/4/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.55 ,"1,050",$578 ,$289 ,50%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.52 ,"1,250",$650 ,$351 ,54%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.47 ,750,$353 ,$183 ,52%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Sprite,$0.41 ,600,$246 ,$108 ,44%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Fanta,$0.41 ,460,$189 ,$85 ,45%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Powerade,$0.50 ,510,$255 ,$107 ,42%
FizzyCo,1185732,9/3/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.54 ,830,$448 ,$220 ,49%
FizzyCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.59 ,"1,130",$667 ,$367 ,55%
FizzyCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.52 ,720,$374 ,$187 ,50%
FizzyCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Sprite,$0.53 ,490,$260 ,$112 ,43%
FizzyCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Fanta,$0.50 ,380,$190 ,$76 ,40%
FizzyCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Powerade,$0.64 ,420,$269 ,$113 ,42%
BevCo,1185732,10/5/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.63 ,740,$466 ,$233 ,50%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.60 ,"1,110",$666 ,$333 ,50%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.51 ,840,$428 ,$223 ,52%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Sprite,$0.51 ,800,$408 ,$184 ,45%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Fanta,$0.50 ,800,$400 ,$168 ,42%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Powerade,$0.60 ,680,$408 ,$180 ,44%
BevCo,1185732,11/4/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.67 ,950,$637 ,$299 ,47%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.59 ,"1,500",$885 ,$451 ,51%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.51 ,"1,010",$515 ,$263 ,51%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Sprite,$0.50 ,880,$440 ,$198 ,45%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Fanta,$0.53 ,870,$461 ,$194 ,42%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Powerade,$0.60 ,780,$468 ,$211 ,45%
BevCo,1185732,12/3/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.67 ,"1,120",$750 ,$345 ,46%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.34 ,"1,150",$391 ,$180 ,46%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.34 ,630,$214 ,$96 ,45%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Sprite,$0.24 ,630,$151 ,$83 ,55%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Fanta,$0.29 ,200,$58 ,$31 ,53%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Powerade,$0.44 ,330,$145 ,$58 ,40%
BevCo,1185732,1/10/2023,Northeast,Connecticut,Hartford,Dasani Water,$0.33 ,630,$208 ,$112 ,54%
BevCo,1185732,2/8/2023,Northeast,Connecticut,Hartford,Coca-Cola,$0.34 ,"1,190",$405 ,$198 ,49%
BevCo,1185732,2/8/2023,Northeast,Connecticut,Hartford,Diet Coke,$0.34 ,360,$122 ,$58 ,47%
BevCo,1185732,2/8/2023,Northeast,Connecticut,Hartford,Sprite,$0.24 ,490,$118 ,$59 ,50%
BevCo,1185732,2/8/2023,Northeast,Rhode Island,Providence,Fanta,$0.29 ,130,$38 ,$20 ,54%
BevCo,1185732,2/8/2023,Northeast,Rhode Island,Providence,Powerade,$0.41 ,350,$144 ,$59 ,41%
BevCo,1185732,2/8/2023,Northeast,Rhode Island,Providence,Dasani Water,$0.33 ,650,$215 ,$114 ,53%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Coca-Cola,$0.34 ,"1,110",$377 ,$189 ,50%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Diet Coke,$0.34 ,440,$150 ,$67 ,45%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Sprite,$0.23 ,510,$117 ,$61 ,52%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Fanta,$0.29 ,80,$23 ,$12 ,50%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Powerade,$0.44 ,200,$88 ,$40 ,45%
BevCo,1185732,3/6/2023,Northeast,Rhode Island,Providence,Dasani Water,$0.32 ,510,$163 ,$88 ,54%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Coca-Cola,$0.32 ,"1,110",$355 ,$174 ,49%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Diet Coke,$0.32 ,330,$106 ,$53 ,50%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Sprite,$0.24 ,360,$86 ,$45 ,52%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Fanta,$0.29 ,130,$38 ,$20 ,53%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Powerade,$0.44 ,150,$66 ,$26 ,40%
BevCo,1185732,4/7/2023,Northeast,Rhode Island,Providence,Dasani Water,$0.33 ,500,$165 ,$86 ,52%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Coca-Cola,$0.49 ,"1,220",$598 ,$299 ,50%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Diet Coke,$0.43 ,490,$211 ,$95 ,45%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Sprite,$0.39 ,600,$234 ,$126 ,54%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Fanta,$0.39 ,440,$172 ,$89 ,52%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Powerade,$0.49 ,460,$225 ,$90 ,40%
BevCo,1185732,5/6/2023,Northeast,Rhode Island,Providence,Dasani Water,$0.52 ,810,$421 ,$223 ,53%
BevCo,1185732,6/8/2023,Northeast,Rhode Island,Providence,Coca-Cola,$0.47 ,"1,380",$649 ,$292 ,45%
BevCo,1185732,6/8/2023,Northeast,Rhode Island,Providence,Diet Coke,$0.41 ,900,$369 ,$181 ,49%
BevCo,1185732,6/8/2023,Northeast,Rhode Island,Providence,Sprite,$0.39 ,650,$254 ,$139 ,55%
